tweet,tfidf kata 1,tfidf kata 2,tfidf kata 3,tfidf kata 4,tfidf kata 5,label
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
bagi pesan konsumsi acara acara ulang tahun anak langsung chat dm salam cemal cemil sahabat kuliner,0.45396674592413283,0.19856987280181823,0.19444688696270956,0.2995940811310056,0.2995940811310056,kuliner
sambel pete kuliner bandung tot jeletot endol endol maknyus,0.2397538601533198,0.6084732633704452,0.3042366316852226,0.12522465528108237,0.27003591429414137,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
rumah adat kuliner khas kolam renang lek keliling liat sejarah nyewa guide,0.32207093772124357,0.2984191834539584,0.26620788846034893,0.2062313275290819,0.33422961128160783,kuliner
tokyo bento ready sahabat kuliner bagi memesan datang langsung resto kp merak wetan ds merak kab tangerang perumahan taman balaraja buka hari sahabat kuliner,0.14477170425516295,0.22305703314454775,0.2121781902689312,0.17084723669519916,0.185862023679138,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
potensi wisata kota malang kurang dioptimalkan malang menjadi salah pilihan tempat wisata ataupun berlibur dikarenakan banyaknya tempat rekreasi kunjungi kota malang sepei pantai tempat kuliner air terjun curug pegunungan dll,0.15407749403248622,0.2075311846954853,0.1999815725631777,0.21817176536605828,0.2075311846954853,kuliner
pasar templek menjadi tempat belanja sehari hari andalan masyarakat blitar bangunan pasar tengah direvitalisasi membuat pedagang tumpah jalan,0.2492927257396145,0.26330247255832756,0.23935265218276242,0.26330247255832756,0.28725229293389265,kuliner
saran kendaraan pribadi malem dinihari jam pagi mampir dieng puncak sikunir nikmatin sunrisenya terang turun kota wonosobo kuliner murah jg,0.2719934959940331,0.2719934959940331,0.17929960919058757,0.24931588633652468,0.23605033508089032,kuliner
padang agam bukittinggi pokoknya kuliner sumatera barat,0.495366375561944,0.315393166893428,0.4540649272997586,0.13667367974551428,0.3678496887626232,kuliner
spot kuliner malam pedas jogja walaupun masuk gang kuliner tetep ruamee menu andalannya bakmi jawa,0.3194708909438345,0.3194708909438345,0.27820453399336065,0.19464233624506067,0.22002749981459066,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
kuliner pasar godean,0.7752909403391026,0.24040235674218546,0.5840639217593507,,,kuliner
bacang salah toko kue jakaa selatan harganya rp per buah harga bacang mahal detikers,0.5528120966115097,0.2512643352662916,0.2868408020132399,0.22185041660233545,0.25610776253438433,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
mana coba coba kuliner jackpot enak zonk zonk enakkk,0.4938231112408007,0.19684951777704368,0.2947078244220398,0.34699645112652305,0.09573778959118316,kuliner
simak delapan rekomendasi kuliner malam depok kunjungi ketoprak olahan seafood nasi uduk,0.3693107546650692,0.3136596028278083,0.3693107546650692,0.10189440038680242,0.2978151278865343,kuliner
 cicipi surganya kuliner bukittinggi khasnya,0.5074248712208165,0.5265809410271636,0.4925662691210014,0.15273503892177748,0.4464112353237373,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
kak aristotales klo makan pindang suka lumpiah suka ak ajak kuliner lumpiah enakkk,0.22290700407351433,0.2629454602128457,0.30298391635217703,0.25732750445468255,0.2320660511893126,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
kalo bandung bawaannya kuliner ,0.4091048699434805,0.7098914674023201,0.5320049027356331,0.2136775452946759,,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
mas coba kambing oven madu yaman kuliner nang ampel,0.3678050375146117,0.2751371511842854,0.3678050375146117,0.1066820166541542,0.3866632114245228,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
dengan outlet tersebar jakaa depok bogor memudahkan anda menikmati hidangan kuliner kuliner rajodurian,0.2767369943314658,0.2705893965190823,0.297594361138396,0.30333085630011786,0.3273718941176564,kuliner
telah hadir kuliner favorit warga bandung cikarang utara maabak legit group mangga mampir jl pilar,0.17639343059849735,0.31763847308487136,0.2692793682953453,0.28979733164145677,0.24567016647637097,kuliner
pulkam nuy pesta kuliner,0.16292250094964075,0.5905038112911403,0.5254205519253972,0.5905038112911403,,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel,0.17595615655253194,0.19887708678841892,0.44918811508701295,0.44656055472547335,0.20030819269194972,kuliner
salah kuliner famous lampung melebarkan sayapnya pulau jawa termasuk jogja rasa dominan rasa m,0.32636320020084825,0.32636320020084825,0.1988415769707031,0.22477440357564824,0.10119876087793422,kuliner
bismillah sambel dendeng jando dendeng sapi kuliner bandung guning tot jeletot endol endol maknyus order sambel dendeng jando rb kg gram rb sambel dendeng sapi rb kg gram rb minat dm ,0.09483217095858905,0.10718548451832563,0.4841829346253133,0.1196520831678981,0.24067533469023747,kuliner
kuliner pasar godean,0.7752909403391026,0.24040235674218546,0.5840639217593507,,,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
mau bisnis kuliner bebek bangsat,0.572350083152785,0.5246300752689712,0.43363324101296224,0.15791381051732364,0.42919005950134353,kuliner
 naik bus t keliling surabaya hunting foto berburu kuliner,0.38201686174500404,0.4278590462122611,0.2965082100121921,0.4278590462122611,0.34078205343349427,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
kakak lama yaa langganan sering kuliner sekitar tanya gareth penasaran tukang bakso selesai membuat pesanannya mas bakso mercon lengkap kata penjual tersebut kemudian berpaling,0.35650790749087796,0.23771208812956054,0.23771208812956054,0.2261184951370438,0.15065908826912788,kuliner
detikfood rm padang legendaris cocok makan enak keluarga,0.3505148305961027,0.39371813247482323,0.27268907106643797,0.3876262769740282,0.3604510664472221,kuliner
detikfood warga minahasa doyan daging ular trik khusus mengolahnya,0.30066593849184137,0.31392857722378015,0.35131385605895277,0.36457649479089155,0.36457649479089155,kuliner
rekomendasi kuliner mashok solo currated yours truly menerima rekomendasi tempat tidak menerima sanggahan,0.26783479678654953,0.10133917741630173,0.26783479678654953,0.526826084871031,0.4655786698488393,kuliner
senin semarang rekomen kuliner enak ngga,0.30939345819456293,0.1504735502327652,0.5187840605576318,0.47331242650681976,0.39112904489108247,kuliner
 rm padang legendaris cocok makan enak keluarga,0.38131301867191203,0.2966490538227718,0.42168528372438224,0.3921223076260569,0.2949489648318509,kuliner
guis rekomendasi kuliner sekitaran duri kosambi dong harganya kantong anak kost,0.2410009338751973,0.27850348523372565,0.3636123260657739,0.3155619993547596,0.30881986602453393,kuliner
okedeh ndak ngerekomendasiin kuliner,0.1598013288171988,0.5509432197090537,0.5791912913558347,0.5791912913558347,,kuliner
wisata kuliner kak,0.7965960939039286,0.2869488563375918,0.5320667411364399,,,kuliner
nata sushi siap memanjakan pecinta kuliner jepang kota banjar,0.40738217129021354,0.3459940671424601,0.21236913371770288,0.11239846537785138,0.40738217129021354,kuliner
selalu wisata kuliner solo beemu lagihh,0.5252769554201021,0.1581085216374605,0.573055803098596,0.4017704258435271,0.3511777055665181,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
siapa kenal sate aroma daging panggang ditambah sambal kecap pasti bikin orang tergiur pejuangrasanyaindonesia kenalirasanyaindonesia fjb cobain berbagai kuliner indonesia daftar sekarang,0.2558699829959861,0.2001917471122415,0.17386342656149154,0.2219035130179771,0.19302058091210664,kuliner
sini kenalin tahu gimbal tahu gimbal khas semarang bercita rasa enak gurih pedas pejuangrasanyaindonesia kenalirasanyaindonesia fjb temukan kuliner indonesia sabang merauke daftar sekarang,0.24077918931457534,0.17502893080847634,0.1435963664019398,0.17746600749594882,0.5062489367393086,kuliner
kalian wisata kuliner tetep jaga kesehatan taat prokes cuci tangan sebelum makan lupa vaksin vaksin semoga kita sehat sehat aamiin,0.25118568960386467,0.23893496784324203,0.20930019524988586,0.21333471241212487,0.20574149890562995,kuliner
btw skrg mah enak wisata kuliner bebas kaya awal pandemi thanks taat prokes n vaksin kabar baik skrg pilihan vaksin covid indovac bio farma layanan vaksinasi vaksin primer,0.1683521868574,0.12787730760716165,0.1683521868574,0.14025889490171173,0.1588911345653553,kuliner
kuliner lokal semarang surabaya singaraja bandung bogor medan pontianak jambi kuliner international jakaa kuta ubud,0.17351009603937081,0.24885790454530557,0.3284661527031684,0.23372598903905087,0.3124463410216402,kuliner
ayola syi jogjaa tunggu ntar kuliner bareng,0.442544444866,0.32270439578393034,0.4209608551745944,0.12209988548810724,0.40564705458064526,kuliner
bupati gresik kembalj melaunching desa wisata warrior kemudi desa kemudi kecamatan duduksampeyan sabtu wisata,0.25094470472594516,0.35439856253048546,0.26504728942141403,0.25094470472594516,0.25094470472594516,kuliner
surabaya kumpulnya kuliner indonesia timur masakan an jawa jenisnya soal harga masuk akal bgt,0.3253381190651253,0.24226135025154596,0.2957455769320167,0.261124522034258,0.19337220100088454,kuliner
karena kulinerminsy pa kemarin lumayan suka minsy lanjutin pa pa,0.22968875721564966,0.19514527954577782,0.26052158024432187,0.26052158024432187,0.2541004619849413,kuliner
jajan kuliner,0.9408218022026241,0.33890166199091826,,,,kuliner
mendung bangett padahal ntar malem festival kuliner,0.4506667633871757,0.3485578359303855,0.1307160975336953,0.3485578359303855,0.473773440383231,kuliner
rekomendasi tempat kuliner sekitar gedung sate info infobdg traveling infokuliner wisatabdg golalidotid golaliid ikatancinta,0.30957825688387297,0.3254510155782432,0.3254510155782432,0.3254510155782432,0.212301517550734,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
sharing kuliner solo selain soto timlo tengkleng amp nasi liwet,0.2732297089255872,0.12301448714111364,0.3786731658685516,0.2865547958127733,0.3043256179629392,kuliner
bupati gresik kembalj melaunching desa wisata warrior kemudi desa kemudi kecamatan duduksampeyan sabtu wisata,0.25094470472594516,0.35439856253048546,0.26504728942141403,0.25094470472594516,0.25094470472594516,kuliner
nasi bakar indonesia berikan kuliner terbaru medan,0.4090550536886141,0.49600516240166537,0.2840873525410556,0.1438665205714557,0.42049048877987466,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
menyusuri pattaya floating market berburu kuliner khas thailand,0.3638105278583952,0.4074679445834904,0.2514219336065865,0.1181862606989525,0.4074679445834904,kuliner
salah kuliner famous lampung melebarkan sayapnya pulau jawa termasuk jogja rasa dominan rasa m,0.32636320020084825,0.32636320020084825,0.1988415769707031,0.22477440357564824,0.10119876087793422,kuliner
bupati gresik kembalj melaunching desa wisata warrior kemudi desa kemudi kecamatan duduksampeyan sabtu wisata terbaru menyuguhkan berbagai wahana sepei susur sungai perahu bebek kuliner wisatagresik gresik gresiknews wisatadeaa desagresik,0.18285352841014596,0.14306393774466014,0.17312429338609195,0.24449609638961045,0.19948576553997835,kuliner
wah keren kuliner asli nusantara diperkenalkan forum internasional g makanan disajikan,0.29892872773860946,0.3436593886192749,0.3241752442698437,0.3436593886192749,0.2950750963793227,kuliner
sobatrupiah reaksi delegasi g disuguhin nasi uduk lahap buktinya menteri keuangan guber,0.29713070387209606,0.29713070387209606,0.29713070387209606,0.2617404743668541,0.29713070387209606,kuliner
karena kulinerminsy pa kemarin lumayan suka minsy lanjutin pa pa,0.22968875721564966,0.19514527954577782,0.26052158024432187,0.26052158024432187,0.2541004619849413,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
 bandung kota kuliner menginap saidah guest house hotel bandung murah bersih nyaman bandung,0.5219685580721604,0.26183351301175006,0.32937373293267364,0.24698857604222219,0.3133096571336926,kuliner
kota pekalongan kuliner namanya nasi megono otot terkenal daerah grogolan landungsari buka malam hari,0.2603778249349983,0.22409531706563732,0.3399475827065759,0.18080806716342063,0.1772153489687019,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpa,0.25290239958460453,0.25290239958460453,0.10856792291127429,0.25290239958460453,0.2517040526666962,kuliner
kuliner pasar godean,0.7752909403391026,0.24040235674218546,0.5840639217593507,,,kuliner
kuliner sekitar terminal sego lodho sri terminal gayatri tulungagung ngebis tok mangan yo kaliren penumpang bis,0.3526478012050351,0.22664751634780714,0.22664751634780714,0.0972970209982082,0.22664751634780714,kuliner
surabaya sidoarjo coba mas wid citarasa kuliner berbeda,0.36429279277087995,0.4371956569874301,0.3110944202074525,0.1206241322726956,0.3246532148427713,kuliner
warga minahasa doyan daging ular trik khusus mengolahnya,0.3166749326746488,0.37001960472539186,0.3839884142572999,0.3839884142572999,0.37001960472539186,kuliner
tiap wilayah tangerang sesuatu unik menjadi ciri khasnya sepei kresek terdapat kuliner unik bakso ulek perpaduan bakso bumbu kacang sayuran sepei gado gado nonton video fullnya youtube abouttng klik,0.19681047997248066,0.29516585773720766,0.16120378200578683,0.18040129627118837,0.19681047997248066,kuliner
hi foodlovers suka kuliner bakso special iga joeragan hmm dijamin ngiler deh,0.2726742913098896,0.30883244657393355,0.26291419901245816,0.33330952291865223,0.32354943062122077,kuliner
industri kuliner halal indonesia henlo genks tahukah bahwa sektor kuliner berkontribusi besar kepada pdb nasional seb,0.25953429649724785,0.30614331196040273,0.222543886451035,0.30614331196040273,0.22729015107236877,kuliner
gowes pegel arah pulang mampir mampir antar warung kuliner rumah tidur,0.3281737441208666,0.2528442368630108,0.3281737441208666,0.0987803957279691,0.5548296429740089,kuliner
rendang kuliner bandung sahabat,0.409608006719939,0.21394033618092467,0.6585684848295955,0.5939178092757971,,kuliner
dongkrak nilai jual produk kuliner emak emak ikuti kelas garnis beritapekalogan kulinerpekalongan kabarpekalongan,0.2803216276359092,0.2803216276359092,0.5606432552718184,0.2803216276359092,0.2569496553508659,kuliner
rayakan kebersamaan suasana homey bersama kerabat,0.3195647993588561,0.459018560414938,0.459018560414938,0.459018560414938,0.42074763154364697,kuliner
bisa coba sate taichan ala nk kasih jeruk nipis hemmm mantap monggo katuran pinarak dulur,0.21687510269831592,0.20522688164257472,0.20975964552392592,0.28040798546796075,0.29478512013532526,kuliner
ngopi liat orang panen segernya alami monggo katuran pinarak dulur dulur ke,0.3005955204443969,0.5718700068023265,0.28593500340116323,0.2191949236414826,0.18279159880233437,kuliner
rajo durian melayani pemesanan durian pengiriman seluruh indonesiadalam jumlah paai kecil menengah besar kuliner rajodurian,0.20328092331396577,0.474139031765397,0.2796441462138251,0.25513322298418933,0.2019463578597695,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
iya donk surganya kuliner indonesia,0.5923959276612428,0.3392952402561932,0.5022061705312746,0.1718247054136641,0.5022061705312746,kuliner
jakaa kuliner daerah sini,0.5039144032959715,0.5439416704509535,0.21090861083703558,0.6369578409696226,,kuliner
ketan kratok salah kuliner khas probolinggo rasa gurih parutan kelapanya siap menggoyang lidah kulinerprobolinggo,0.23838254301539988,0.3210188833596656,0.3210188833596656,0.1884191814401307,0.3210188833596656,kuliner
rendang kuliner bandung sahabat,0.409608006719939,0.21394033618092467,0.6585684848295955,0.5939178092757971,,kuliner
smk negeri turen mengundang guru tamu my kopi o memberikan materi tentang kopi kitchen kepada pesea didik kelas x xi guru kuliner smk negeri turen oktober tempat graha abirama lap produksi,0.1779158198802803,0.1779158198802803,0.1779158198802803,0.3384771701679359,0.15110582265886788,kuliner
iya sering pontianak kuliner chinese enak n halal juga,0.42088042640635204,0.2510054963375221,0.31247449140315003,0.3568031739036086,0.3936935145746927,kuliner
menyusuri pattaya floating market berburu kuliner khas thailand tempotravel,0.3369150232374437,0.3773449680689118,0.23283500645818767,0.10944907780467715,0.3773449680689118,kuliner
detikfood netizen kaget jajan bacang rp ribu mahal,0.39936791537805305,0.3568689344334338,0.33371349966935737,0.39936791537805305,0.35134723298771686,kuliner
karena kulinerminsy pa kemarin lumayan suka minsy lanjutin pa pa,0.22968875721564966,0.19514527954577782,0.26052158024432187,0.26052158024432187,0.2541004619849413,kuliner
salah kuliner nusantara,0.295817028353065,0.727296317469155,0.6192998888520553,,,kuliner
jokowi marah kuliner favoritnya,0.5612875599711891,0.5576026348183712,0.22395876738196235,0.5691028441133913,,kuliner
nyotaimori tradisi makan sushi disajikan atas tubuh telanjang wanita,0.28790885135781286,0.30340765839840633,0.22821903530162516,0.3848783249322868,0.3262822390556097,kuliner
baca cerita bagian peama perjalanan jakaa bali mampir cirebon semarang da yogyakaa waktu ngecharge mobil,0.2419993290363991,0.25906370004844026,0.19065070388011512,0.27154701506973805,0.26279983777574817,kuliner
waaah jos semangat saudara medan sekitarnya cuma lari friendship run bank jateng borobudur m,0.2804191818151435,0.273507644095523,0.2112532451312595,0.3151543939691512,0.24419717104491043,kuliner
karena kulinerminsy pa kemarin lumayan suka minsy lanjutin pa info kuliner jogja ala minsy,0.2169483312497775,0.19236215840319068,0.1807100042894617,0.23133032040127952,0.1965399638596079,kuliner
bukan cuma lari berbagai pameran digelar umkm kuliner fashion olahraga jalan event lancar pereko,0.23636556950213547,0.24474274154398232,0.22092556501023675,0.2932582935884651,0.28603030816817965,kuliner
promo diskon syarat amp ketentuan minimal belanja jt termasuk pajak amp service charge berlaku makan tempat berlaku makanan amp minuman reservasi promo diskon kuliner kulinerbogor,0.36640803206014966,0.16606895331221241,0.3791652460910543,0.19930294145075736,0.3791652460910543,kuliner
authentic indonesia kampung seni cirebon kuliner khasnya via,0.4693044986642836,0.37845087780935155,0.25568499362652636,0.3422178866712363,0.41757940252765874,kuliner
seorang mantan pemilik warmindo mengungkap rahasia meracik mie instan warmindo enak terbukti memang enak htt,0.3461931909999167,0.2591467921828134,0.2364266703165764,0.25424589176778406,0.2082666921836347,kuliner
 mah manusia takut lu dijadiin bahan tes kriuk yutuber kuliner bang,0.30050413136047993,0.295854541731135,0.34898620523957347,0.34898620523957347,0.10122360588375356,kuliner
wkw tema travel kuliner deket xixix,0.3554233024790119,0.13447955807069084,0.4336928491296996,0.4636419562772934,0.4636419562772934,kuliner
kios skywalk kota mojokeo rencana kuliner legendaris dewan sepakat,0.35282467045764343,0.39652866995648317,0.2067111819503286,0.10940393842046349,0.2973462719095676,kuliner
kuliner yogyakaa dibuat based on my years experience jogja,0.3983273142871322,0.3212143121927402,0.3983273142871322,0.24410131009834832,0.1099001920043777,kuliner
nyoba bakmi ayam acang terkenal kuliner trisaktii enakk k seporsi tidak anak kulyeah friendly woh it isinya kenyang brutal suekiawnya enak,0.25864605171735433,0.17142966708928173,0.175449621194353,0.23013899088900955,0.25864605171735433,kuliner
kok fypku isinya kuliner malang smua,0.5362661417937022,0.41552546072389324,0.39822108056681926,0.1479580983645304,0.3147566473764701,kuliner
ayam goreng biasanya dimasak menggunakan wajan minyak melimpah netizen menggunakan lapisan keas rot,0.20300298288033908,0.22222847518863761,0.25971793419061495,0.2347665528226923,0.28466931555853764,kuliner
sandiaga dibuat takjub keindahan pulau tubir seram kabupaten fakfak menikmati keindahan pantai pasir putih keramahan penduduk kekayaan budaya kuliner lokal lezat temansandi sandiagauno sandiuno aniesnasdemout theringsofpower rip legend,0.21915759074561714,0.16800402468227998,0.18579178088839762,0.19567634665062594,0.1518771789864877,kuliner
sandiaga dibuat takjub keindahan pulau tubir seram kabupaten fakfak menikmati keindahan pantai pasir putih keramahan penduduk kekayaan budaya kuliner lokal lezat temansandi sandiagauno sandiuno aniesnasdemout theringsofpower rip legend,0.21915759074561714,0.16800402468227998,0.18579178088839762,0.19567634665062594,0.1518771789864877,kuliner
netizen kaget jajan bacang rp ribu mahal,0.4275180717259369,0.35723588799692046,0.4275180717259369,0.37611256630608825,0.35723588799692046,kuliner
ini kuliner favorit joeragan hmm yummi kualitas premium dijamin ketagihan wajib coba gan,0.2564223935095025,0.2605537450533912,0.2905991681176172,0.32064459118184324,0.3002716339247683,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
oke tok noh opah e soto mangkok cilik gawok kae broooohkuh wes bahagia og spot hidden kuliner,0.25258368846540696,0.27555853526333873,0.27555853526333873,0.21905347061515756,0.27555853526333873,kuliner
belum kesampean traveling keliling indonesia kuliner berat ongkos cobain indomie kuliner indonesia,0.3264213728136836,0.3024501379298294,0.28308928035784287,0.3561124469979615,0.3880321156100183,kuliner
bikin konten keseruan kuliner pak victor,0.32601638475038186,0.5234305895814965,0.4361479540173793,0.14441671518038152,0.36697810185076113,kuliner
jogja bandung kuliner,0.6179627666765585,0.716899379669096,0.3227650824229887,,,kuliner
setelah membahas soal perhantuan masa jawa kuno asisi kembali hadir membahas kalah menarik kuliner masa jawa kuno daily meals of majapahit kings and commoners which exists until today via,0.14012416781578907,0.19216091527885087,0.19216091527885087,0.19216091527885087,0.19216091527885087,kuliner
 usaha kuliner menjanjikan kuliner tips seblak,0.35223958756262397,0.48892454765633087,0.47401673422434726,0.47401673422434726,0.43300846527906794,kuliner
detikfood usai pandemi pasar templek pasar teua blitar kembali ramai padat,0.3100063246394075,0.27701681202147516,0.24453266086627262,0.30092860518280934,0.3100063246394075,kuliner
nikmatnya satai entok kuliner unik lezat polokao sukoharjo,0.4021718306676221,0.1109609103463673,0.2986451847329309,0.3825572769673723,0.4021718306676221,kuliner
mamank kuliner tuku minyak goreng free ayam wkwk,0.29755964600051943,0.4172653010460391,0.3441183541222154,0.12102798835001215,0.4172653010460391,kuliner
usai pandemi pasar templek pasar teua blitar kembali ramai padat,0.3226325254148881,0.25449219467853085,0.31318508089356484,0.3226325254148881,0.4718747429273661,kuliner
media pintar perjuangan memiliki fitur bernama pasar gotong royong didalamnya terdapat beberapa produk dianta,0.22206998806959416,0.2921574302799242,0.30713698484644547,0.28152926717556204,0.2921574302799242,kuliner
angap kuliner es krim,0.6365129539914853,0.4932016359999557,0.5663587282571853,0.17561661816270194,,kuliner
sate madura yaa daging ayam dibakar bumbui sambal kacang nikmat luar biasa pejuangrasanyaindonesia kenalirasanyaindonesa fjb temukan kuliner indonesia sabang merauke daftar,0.191598732829001,0.21399659692479633,0.28245290826461106,0.1953087777555459,0.22157789700053218,kuliner
tweep mohon ikut an degradasi dawet menjadi padanan hoaks dawet kekayaan kuliner nusantara cuk,0.2040101311966388,0.2843124902478868,0.5479394239719041,0.2843124902478868,0.2843124902478868,kuliner
nama fans j l is jlstar february hobby menggambar ng game kuliner jalan jalan main permainan ekstrem tidur,0.24584007958459528,0.2682015321374626,0.2682015321374626,0.24584007958459528,0.24584007958459528,kuliner
 resep ikan tuna dicoba jamin lezat anti amis,0.3819011422923041,0.3819011422923041,0.32874461195007143,0.33257061076541583,0.37248836199306107,kuliner
 cara membuat seblak kering dijamin pedas bibir panas,0.34799202510601646,0.35661605923548767,0.3535987015374546,0.42442309783977256,0.3745803113295186,kuliner
di era presiden jokowi jalan tol transjawa tersambung sepanjang jalannya mulus pemandangannya indah gunung sawah desa desa simpang susun jembatan kuliner lokal rest area bersamajokowi indonesiamaju,0.17356134255627004,0.2314542162500369,0.28367764593564343,0.15098456910971012,0.22016582952675695,kuliner
aku bikin list kuliner jogja dicobain habit tracker stuck situ list movie amp kdramas rate book list journal calendar view template biasanya dapet yt pinterest kadang creator ngasih link template sih,0.1298890894876072,0.11099014833493943,0.13449256558308265,0.1128066591007171,0.18111499557611752,kuliner
